label,analyst,broker,sector,award,both_awards,date,company,code,opinion,subtitle,target,price_then,pid
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-07-06,코스맥스,192820,매수유지,실적 모멘텀 회복과 밸류에이션의 정상화 국면 진입,240000,184700,825234
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-07-03,펌텍코리아,251970,Not Rated,불확실성 해소 국면,0,46100,825139
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-07-02,코스메카코리아,241710,Not Rated,하반기는 더 크다,0,78800,825052
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-07-01,LG생활건강,051900,Not Rated,중장기 성장 여력 확보가 관건,0,287000,824958
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-06-30,달바글로벌,483650,Not Rated,멀티 브랜드 대기업을 향해 나아가는 중,0,221000,824889
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-06-29,에이피알,278470,매수유지,유럽 사업 영토 확장 중,510000,320000,824791
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-06-29,아모레퍼시픽,090430,매수유지,국내 최대 멀티브랜드 화장품 기업의 저력을 드러내는 중,150000,130000,824790
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-06-25,네오팜,092730,Not Rated,치고 나가는 수출,0,19120,824663
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-06-24,이마트,139480,Not Rated,"양호한 본업, 온라인 사업 걸림돌",0,79800,824630
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-06-23,GS리테일,007070,Not Rated,사업 구조조정 효과에 업황 개선까지,0,24750,824564
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-06-19,BGF리테일,282330,Not Rated,점포 영업레버리지 효과 본격화,0,125000,824430
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-06-18,엔에프씨,265740,Not Rated,높아지는 ODM 사업가치,0,6030,824387
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-06-16,현대백화점,069960,Not Rated,지누스만 남았다,0,118800,824275
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-06-12,신세계,004170,Not Rated,Re-rating의 시간,0,423000,824174
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-06-09,코스맥스,192820,매수,2026년 미중 불확실성 완전 해소,240000,184700,823930
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-06-09,아모레퍼시픽,090430,매수,우려가 기대로 바뀌는 순간,150000,130000,823928
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-06-09,실리콘투,257720,매수,유럽 모멘텀의 선봉장,52000,33950,823925
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-06-09,한국콜마,161890,매수,K뷰티 기초 라인의 산실,110000,95200,823924
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-06-09,에이피알,278470,매수,2026년 매출 상한이 없다,510000,320000,823921
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-06-09,제닉,123330,,1분기 리뷰 및 2분기 전망 : 역대 최대 매출 경신 중,0,24500,823920
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-06-09,코스맥스엔비티,222040,,1분기 리뷰 및 2분기 전망 : 시장 변화의 흐름을 제대로 타는 중,0,6900,823918
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-06-09,펌텍코리아,251970,,1분기 리뷰 및 2분기 전망 : 4공장 정상화 확인 필요,0,46100,823916
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-06-09,코스메카코리아,241710,,1분기 리뷰 및 2분기 전망 : 1분기만 같아라,0,78800,823914
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-06-09,동국제약,086450,,1분기 리뷰 및 2분기 전망 : 화장품 수출은 이미 작년을 넘은 듯,0,17500,823912
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-06-09,달바글로벌,483650,,1분기 리뷰 및 2분기 전망 : 코어근육 단련 효과,0,221000,823911
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-06-09,LG생활건강,051900,,1분기 리뷰 및 2분기 전망 : 바닥은 지난 듯,0,287000,823909
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-06-05,제닉,123330,Not Rated,역대 최대 매출 경신 중,0,24500,823785
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-05-18,동국제약,086450,,화장품 수출은 이미 작년을 넘은 듯,0,17500,822579
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-05-18,실리콘투,257720,,유럽에서 확고한 지위 입증,0,33950,822578
award_winner,박종대,메리츠증권,생활소비재·교육,한경,,2026-05-18,코스맥스,192820,,미중 불확실성 완전 해소,0,184700,822576
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-07-31,대한조선,439260,매수유지,저평가? 주주환원 확대와 CAPEX 고민,121000,50100,837731
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-07-30,한국항공우주,047810,매수유지,"양산 증가, 보라매 수출 기대감 모두 유효",230000,127300,837473
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-07-30,HD현대중공업,329180,매수유지,"분기 영업이익 1조원, 수주 달성 96%",1040000,481000,837471
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-07-30,HD건설기계,267270,매수유지,"자원국 폭증도, 엔진도 모두 AI 사이클",270000,124900,837470
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-07-28,HD현대마린솔루션,443060,매수유지,YoY 성장은 당연. 더 쎈 걸 보여다오,290000,184000,837167
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-07-28,한화오션,042660,매수유지,OPM 23%! 내년에 어디까지 갈 것인가?,170000,85200,837166
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-07-27,삼성중공업,010140,매수유지,"결국 빈티지 효과, FDC 2번째 사업 등장",41000,21350,836974
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-07-27,현대로템,064350,매수유지,지금 OPM 32% ~ 24%가 뭣이 중헌디,380000,133700,836973
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-07-24,두산밥캣,241560,매수유지,"미국 금리, 멕시코 관세. 심심한 구간",97000,59800,836791
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-07-24,한국항공우주,047810,매수유지,"LAH 지연, KF-21 지연. 그러나",230000,127300,836790
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-07-22,LIG디펜스앤에어로스페이스,079550,매수유지,끝나지 않는 전쟁. 계속 덧붙는 CAPEX,980000,699000,836582
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-07-21,HD현대마린엔진,071970,매수유지,"심하다, 계열사 없이 중국으로만도 벌써 작년 수주 넘김",144000,49450,836510
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-07-21,한화엔진,082740,매수유지,중국 없이도 벌써 1.4조원 수주. 올해 신기록 경신 확실시,91000,39050,836508
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-06-17,한국카본,017960,매수유지,"아리가또, 탑라인이 뚫린다",61000,21350,824354
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-06-04,한국카본,017960,매수유지,"1Q26 Review: 방산 양산, SUPER+ 개시, SB 등 호재 가득",61000,21350,823748
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-05-26,한국항공우주,047810,매수유지,"처음이 어렵지, 두 번째는 빠를 것",250000,127300,823249
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-05-26,LIG디펜스앤에어로스페이스,079550,매수유지,"바다를 보아라, 비궁, 해궁, 소나",1100000,699000,823248
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-05-26,한화에어로스페이스,012450,매수유지,"스페인, 미국, 사우디. 사업규모가 커짐",2040000,917000,823247
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-05-11,HD현대중공업,329180,매수유지,"1Q26 Review: 수익성 개선도, 미국 DC향 엔진도 커진다",1040000,481000,821579
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-05-11,HD현대마린엔진,071970,매수유지,"1Q26 Review: 수익성뿐 아니라, 놀라운 탑라인 성장!",144000,49450,821577
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-05-04,삼성중공업,010140,매수유지,1Q26 Review: 실망했나요? 2Q부터 난리납니다!,41000,21350,820686
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-04-30,두산밥캣,241560,매수유지,"1Q26 Review: 생각보다 좋은 미국, 더 좋은 유럽",100000,59800,820375
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-04-30,대한조선,439260,매수유지,"1Q26 Review: 뜨거운 탱커로, 잘 채운 백로그 3.5년치",121000,50100,820374
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-04-28,HD건설기계,267270,매수유지,1Q26 Review: 가이던스 상단으로 실적 예상 상향,240000,124900,819998
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-04-28,한화오션,042660,매수유지,1Q26 Review: 상선 OPM 무려 18%. 그러나 해양,170000,85200,819997
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-04-27,한화엔진,082740,매수유지,보기엔진 사업재개는 미국 DC 때문!?,112000,39050,819909
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-04-27,HD현대마린솔루션,443060,매수유지,2030년대에는 미국 AM이 가세한다,310000,184000,819908
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-04-27,현대로템,064350,매수유지,1Q26 Review: 파이프라인의 기업가치 4.8조원 반영 시작,400000,133700,819810
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-04-09,HD한국조선해양,009540,매수유지,"HHIP를 넣었을 뿐, 인도, 미국도 넣는다면",560000,384500,818341
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-02-26,한국카본,017960,매수유지,4Q25 Review: 신조선가 올라간 LNG가 온다,57000,21350,816120
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-02-23,한국항공우주,047810,매수유지,4Q25 Review: APT 시절 PER 40배를 적용해본다,210000,127300,815881
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-02-19,LIG넥스원,079550,매수유지,"4Q25 Review: 계절성, 비밀 수주풀. 그러나 가파른 성장",660000,699000,815696
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-02-19,두산밥캣,241560,매수,4Q25 Review: 가이던스 보수적. 아마도 확인하며 상향,81000,59800,815695
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-02-13,한화엔진,082740,매수유지,4Q25 Review: CAPEX +25% x +25% = 2조원 탑라인,75000,39050,815576
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-02-10,한화에어로스페이스,012450,매수유지,4Q25 Review: K9의 길을 가는 천무. 2026년도 증익,1500000,917000,815046
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-02-10,HD현대중공업,329180,매수유지,"4Q25 Review: LNG 선가 자신, 엔진 대박, HHI-HII 협업",910000,481000,815031
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-02-09,HD건설기계,267270,매수,"4Q25 Review: 엔진 성장을 위한 투자, 인내하시죠",160000,124900,814850
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-02-05,한화오션,042660,매수유지,"4Q25 Review: OPM 4Q25 13.1%, 2026년에 13.3%",170000,85200,814348
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-02-05,HD현대마린솔루션,443060,매수,4Q25 Review: 2025년 EBIT +29% 성장. 2026년에도,250000,184000,814347
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-02-02,삼성중공업,010140,매수유지,4Q25 Review: OPM 10% 지나 매출 +20%. FLNG 4기,41000,21350,813996
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-02-02,현대로템,064350,매수유지,4Q25 Review: 변곡점(여름)에 사면 늦을 수 있다,310000,133700,813995
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-01-28,대한조선,439260,매수유지,4Q25 Review: 4Q25 OPM 무려 27%! 2026년은 대체?,120000,50100,813389
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-01-20,대한조선,439260,매수유지,"4Q25 Preview: 뜨거운 탱커 시장, 선가 올려 수주 개시",100000,50100,812765
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-01-19,HD현대마린엔진,071970,매수유지,4Q25 Review: 놀랍다 초대박고가물량. 뜨겁다 탱커 시장,130000,49450,812650
award_winner,최광식,다올투자증권,조선·중공업·방산·우주·기계,한경,,2026-01-12,대한조선,439260,매수,"귀하다, K-조선 미들급 챔피언",95000,50100,811928
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-07-31,서부T&D,006730,매수유지,네러티브와 실적 겸비,15000,9720,837651
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-07-29,하이브,352820,매수유지,비용 증가를 압도하는 매출 성장,320000,168800,837280
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-07-21,에스엠,041510,매수유지,IP의 완벽한 하모니,110000,68400,836436
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-07-20,SBS,034120,매수유지,분위기 반전은 4Q26 이후,17000,11000,836329
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-07-16,강원랜드,035250,매수유지,수요 부진 vs. 적은 비용 부담,19000,14700,836238
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-07-14,하나투어,039130,매수유지,비우호적인 영업 환경,46000,30650,835965
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-07-09,GKL,114090,매수,2Q26Pre: 낮은 기대치와 Mass 지표가 핵심,14000,9380,835704
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-07-09,롯데관광개발,032350,매수,2Q26Pre: 가장 안정적인 성장,32000,11620,835703
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-07-09,파라다이스,034230,매수,2Q26Pre: 사상 최대 드랍액 vs. 요동치는 홀드율,20000,9700,835702
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-06-01,와이지엔터테인먼트,122870,매수유지,세대교체 순항 중,65000,38150,823593
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-05-21,롯데관광개발,032350,매수유지,NDR 후기: 2Q26 순항 중,32000,11620,822864
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-05-15,JYP Ent.,035900,매수유지,이어지는 호실적에 가장 낮은 멀티플,96000,43200,822241
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-05-08,스튜디오드래곤,253450,매수유지,견조한 매출 vs. 일시 비용 부담,47000,21600,821296
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-05-07,파라다이스,034230,,1Q26 Review: 매출과 비용 동반,0,9700,821162
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-05-07,에스엠,041510,매수유지,네? 아직도 PER 15배라구요?,130000,68400,821065
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-05-07,디어유,376300,매수유지,따박따박 본업 실적에 해외 붙이기,48000,19840,821064
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-04-28,디어유,376300,매수유지,매력적인 주가 레벨,48000,19840,819961
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-04-14,CJ ENM,035760,매수,1Q26를 가장 낮게 출발,80000,31350,818677
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-04-14,스튜디오드래곤,253450,매수,긴 호흡에서는 기존 방향성 유지,52000,21600,818676
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-04-14,롯데관광개발,032350,,아직은 비수기,0,11620,818675
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-04-14,파라다이스,034230,매수,"선투자 구간, 레버리지를 기대하며",22000,9700,818674
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-04-07,하이브,352820,매수유지,"1Q26 Pre: 매출액 상회, 손익 부합",400000,168800,817947
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-03-31,KT지니뮤직,043610,매수유지,본업 부진에도 지속되는 최대 이익,2500,1283,817484
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-03-24,롯데관광개발,032350,매수,인바운드 테마 최적화,32000,11620,817229
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-03-24,하이브,352820,,[신한 속보] BTS 컴백에 대한 신한생각,0,168800,817211
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-02-27,SBS,034120,매수유지,확인될 때까지,24000,11000,816227
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-02-13,하이브,352820,매수유지,역대급 스케일이 온다!,450000,168800,815575
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-02-12,에스엠,041510,매수유지,기대했던 '반전'으로 최대 이익 기록,160000,68400,815410
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-02-11,파라다이스,034230,매수유지,조정시 비중확대 추천,25000,9700,815223
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-02-10,GKL,114090,매수유지,Mass 기반 경쟁력 강화 필요,17000,9380,815007
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-02-06,CJ ENM,035760,매수유지,본업 부진을 만회해가는 중,90000,31350,814661
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-02-06,스튜디오드래곤,253450,매수유지,자명한 Q 증가,60000,21600,814472
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-02-06,하나투어,039130,매수유지,사업 전반에 걸쳐 체질 개선 중,61000,30650,814460
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-02-05,디어유,376300,매수유지,좋아질 일만,48000,19840,814258
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-02-04,파라다이스,034230,매수,기존 추정치 하향 조정,23000,9700,814140
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-02-04,제일기획,030000,매수유지,실적과 배당 모두 기대치 부합,26000,18930,814096
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-01-21,디어유,376300,매수,엄청난 환율 효과에 차근차근 진행 중인 중국사업,48000,19840,812926
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-01-21,와이지엔터테인먼트,122870,,커져가는 2026년 기대감,0,38150,812925
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-01-21,JYP Ent.,035900,,역기저 부담,0,43200,812923
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-01-12,하나투어,039130,,예견된 역대 분기 최대 이익,0,30650,811991
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-01-12,스튜디오드래곤,253450,,보수적으로 봐도 기대치 상회,0,21600,811990
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-01-12,CJ ENM,035760,,부담스럽지 않은 눈높이,0,31350,811989
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-01-12,파라다이스,034230,,낮아진 기대치를 충분히 상회,0,9700,811988
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-01-12,에스엠,041510,매수,"하회 예상하나, 반전의 기회는 있다!",155000,68400,811987
award_winner,지인해,신한투자증권,엔터·레저·미디어,한경,,2026-01-12,하이브,352820,,마지막 보릿고개 vs. 최대 모멘텀 임박,0,168800,811986
award_winner,김현수,하나증권,2차전지,한경,,2026-08-03,에코프로비엠,247540,매수유지,"좋지 않은 업황, 그러나 주가는 다시 매수 기회",154000,103500,837873
award_winner,김현수,하나증권,2차전지,한경,,2026-08-03,포스코퓨처엠,003670,매수유지,아직 부족한 실적 회복 신호,171000,137700,837864
award_winner,김현수,하나증권,2차전지,한경,,2026-07-31,LG에너지솔루션,373220,매수유지,하반기 강한 증익 모멘텀,480000,328000,837630
award_winner,김현수,하나증권,2차전지,한경,,2026-07-31,삼성SDI,006400,매수유지,"Strong Buy, 하반기에도 흑자 지속 전망",667000,397000,837625
award_winner,김현수,하나증권,2차전지,한경,,2026-07-29,BNK금융지주,138930,매수유지,일회성 부담에도 경상 이익은 유효,25000,15170,837339
award_winner,김현수,하나증권,2차전지,한경,,2026-07-29,하이브,352820,매수유지,실적 서프라이즈에도 이해할 수 없는 셀온,350000,168800,837260
award_winner,김현수,하나증권,2차전지,한경,,2026-07-28,iM금융지주,139130,매수유지,비용 부담을 상쇄한 자본효율 개선,24000,16950,837215
award_winner,김현수,하나증권,2차전지,한경,,2026-07-27,우리금융지주,316140,매수유지,"경상 실적 개선, 환원 매력은 지속",46000,33600,837031
award_winner,김현수,하나증권,2차전지,한경,,2026-07-27,하나금융지주,086790,매수유지,일회성 부담에도 확인된 밸류업의 지속성,170000,125400,837030
award_winner,김현수,하나증권,2차전지,한경,,2026-07-24,NH투자증권,005940,매수유지,"늘어난 고객자산, 비용을 넘어선 수익 확장",41000,28500,836867
award_winner,김현수,하나증권,2차전지,한경,,2026-07-24,JB금융지주,175330,매수유지,RoRWA로 증명한 실적 체력,35000,26450,836849
award_winner,김현수,하나증권,2차전지,한경,,2026-07-24,KB금융,105560,매수유지,이익 체력으로 증명한 추가 환원,210000,168500,836848
award_winner,김현수,하나증권,2차전지,한경,,2026-07-24,신한지주,055550,매수유지,"실적 추정치 상향, 추가 환원 기대감 잔존",145000,100700,836847
award_winner,김현수,하나증권,2차전지,한경,,2026-07-22,미래에셋증권,006800,보유,사상 최대 이익 뒤에 남은 변동성,43000,34550,836592
award_winner,김현수,하나증권,2차전지,한경,,2026-07-21,NH투자증권,005940,매수유지,"거래대금이 끌고, 자본 확장이 이어받는다",41000,28500,836529
award_winner,김현수,하나증권,2차전지,한경,,2026-07-21,삼성증권,016360,매수유지,"분기 최대 실적 예상, 배당이 더하는 매력",167000,99800,836409
award_winner,김현수,하나증권,2차전지,한경,,2026-07-14,JB금융지주,175330,매수유지,"이익은 쉬어가도, 환원 매력은 유효",35000,26450,836026
award_winner,김현수,하나증권,2차전지,한경,,2026-07-10,BNK금융지주,138930,매수유지,건전성 확인이 필요한 시점,25000,15170,835786
award_winner,김현수,하나증권,2차전지,한경,,2026-07-10,iM금융지주,139130,매수유지,"경상 이익 회복, 환원 여력은 유지",24000,16950,835773
award_winner,김현수,하나증권,2차전지,한경,,2026-07-10,우리금융지주,316140,매수유지,높은 환원수익률에 주목할 필요,46000,33600,835772
award_winner,김현수,하나증권,2차전지,한경,,2026-07-10,모두투어,080160,매수,2Q 예상 OP -30억원(적전),11000,8470,835717
award_winner,김현수,하나증권,2차전지,한경,,2026-07-10,하나투어,039130,매수,2Q 예상 OP 44억원(-55%),53000,30650,835716
award_winner,김현수,하나증권,2차전지,한경,,2026-07-09,하나금융지주,086790,매수유지,결국 건전성 관리가 관건,170000,125400,835608
award_winner,김현수,하나증권,2차전지,한경,,2026-07-09,신한지주,055550,매수유지,"비은행 호조, 다음은 환원과 M&A",145000,100700,835538
award_winner,김현수,하나증권,2차전지,한경,,2026-07-09,KB금융,105560,매수유지,"비은행이 메운 매크로 부담, 환원도 견조",210000,168500,835537
award_winner,김현수,하나증권,2차전지,한경,,2026-07-08,SBS,034120,매수,2Q 예상 OP -8억원(적전),18000,11000,835502
award_winner,김현수,하나증권,2차전지,한경,,2026-07-08,스튜디오드래곤,253450,매수,2Q 예상 OP 142억원(흑전),37000,21600,835500
award_winner,김현수,하나증권,2차전지,한경,,2026-07-08,CJ ENM,035760,매수,2Q 예상 OP 313억원(+9%),53000,31350,835499
award_winner,김현수,하나증권,2차전지,한경,,2026-07-08,LG에너지솔루션,373220,매수유지,하반기 회복세 지속 전망,530000,328000,835408
award_winner,김현수,하나증권,2차전지,한경,,2026-07-03,GKL,114090,매수,2Q 예상 OP 241억원(+51%),16000,9380,825168
award_winner,김현수,하나증권,2차전지,한경,,2026-07-03,파라다이스,034230,매수,2Q 예상 OP 481억원(+12% YoY),25000,9700,825167
award_winner,김현수,하나증권,2차전지,한경,,2026-07-03,롯데관광개발,032350,매수,2Q 예상 OP 507억원(+53% YoY),26000,11620,825166
award_winner,김현수,하나증권,2차전지,한경,,2026-07-03,강원랜드,035250,매수,2Q 예상 OP 576억원(-1% YoY),22000,14700,825165
award_winner,김현수,하나증권,2차전지,한경,,2026-07-02,서부T&D,006730,매수,2Q 예상 OP 198억원(+77% YoY),18000,9720,825083
award_winner,김현수,하나증권,2차전지,한경,,2026-07-02,GS피앤엘,499790,매수,2Q 예상 OP 240억원(+107% YoY),67000,35250,825082
award_winner,김현수,하나증권,2차전지,한경,,2026-07-02,와이지엔터테인먼트,122870,매수,2Q 예상 OP 77억원(-7%),63000,38150,825080
award_winner,김현수,하나증권,2차전지,한경,,2026-07-02,JYP Ent.,035900,매수,2Q 예상 OP 379억원(-27%),79000,43200,825079
award_winner,김현수,하나증권,2차전지,한경,,2026-07-02,에스엠,041510,매수,2Q 예상 OP 538억원(+13%),124000,68400,825078
award_winner,김현수,하나증권,2차전지,한경,,2026-07-02,하이브,352820,매수,"2Q 예상 OP 1,445억원(+119%)",350000,168800,825077
award_winner,김현수,하나증권,2차전지,한경,,2026-06-19,삼성화재해상보험,000810,매수유지,가정 변경보다 환원 가시성에 주목,800000,632000,824475
award_winner,김현수,하나증권,2차전지,한경,,2026-06-04,파라다이스,034230,매수,5월 매출액 989억원(+21% YoY),25000,9700,823757
award_winner,김현수,하나증권,2차전지,한경,,2026-06-04,롯데관광개발,032350,매수,5월 매출액 494억원(+19% YoY),28000,11620,823756
award_winner,김현수,하나증권,2차전지,한경,,2026-05-29,포스코퓨처엠,003670,매수유지,흑연 가치에 대한 고찰,294000,137700,823530
award_winner,김현수,하나증권,2차전지,한경,,2026-05-28,삼성증권,016360,매수,2H26 Preview,167000,99800,823355
award_winner,김현수,하나증권,2차전지,한경,,2026-05-28,한국금융지주,071050,매수,2H26 Preview,354000,206500,823354
award_winner,김홍식,하나증권,통신,한경,,2026-07-29,케이티,030200,매수유지,8월 전략 : 당분간 저점 박스권 트레이딩 추천,76000,51900,837242
award_winner,김홍식,하나증권,통신,한경,,2026-07-29,SK텔레콤,017670,매수유지,8월 전략 : AI가 배당 올릴 수 있다는 확신 생겨날 것,140000,81400,837241
award_winner,김홍식,하나증권,통신,한경,,2026-07-29,LG유플러스,032640,매수유지,8월 전략 : 단기 한 단계 주가 상승은 가능할 것,20000,14780,837240
award_winner,김홍식,하나증권,통신,한경,,2026-07-28,RF머트리얼즈,327260,매수유지,실적 성장세 감안하면 말도 안되게 낮은 멀티플입니다,75000,22350,837108
award_winner,김홍식,하나증권,통신,한경,,2026-07-24,쏠리드,050890,매수유지,향후 3년간 이익 증가가 예상됩니다,30000,8470,836743
award_winner,김홍식,하나증권,통신,한경,,2026-07-24,에치에프알,230240,매수유지,AI RAN에는 엔비디아만 있는 것이 아닙니다,50000,14340,836742
